"Format","MoTeC CSV File"
"Venue","RULLITIS"
"Vehicle","ANDREW"
"Driver",""
"Device","RAJAGP"
"Comment","Exported by RAJAGP Client"
"Log Date","20/08/2026"
"Log Time","15:10:09"
"Sample Rate","10.000"
"Duration","198.800"
"Range","All"

"Time","Satellites","GPS Latitude","GPS Longitude","Ground Speed","GPS Heading","GPS Altitude","GPS Vert Speed","Distance","G Force Long","G Force Lat","G Force Combined","Brake","Acceleration","Lap Number","Lap Time","Lap Distance","GPS Fix"
"s","count","deg","deg","km/h","deg","m","km/h","m","g","g","g","g","m/s2","lap","s","m","state"

51.500,012,+56.5987773,+23.6914601,33.080,0.00,+0.00,+0.000,497.157,-0.450,-0.230,0.505,0.450,-4.460,1,51.591,497.157,4
51.600,012,+56.5987769,+23.6914746,31.610,0.00,+0.00,+0.000,498.055,-0.390,-0.170,0.425,0.390,-3.860,1,51.691,498.055,4
51.700,012,+56.5987766,+23.6914885,30.350,0.00,+0.00,+0.000,498.916,-0.330,-0.120,0.351,0.330,-3.260,1,51.791,498.916,4
51.800,012,+56.5987765,+23.6915020,29.310,0.00,+0.00,+0.000,499.745,-0.270,-0.120,0.295,0.270,-2.660,1,51.891,499.745,4
51.900,012,+56.5987765,+23.6915150,28.480,0.00,+0.00,+0.000,500.547,-0.210,-0.080,0.225,0.210,-2.060,1,51.991,500.547,4
52.000,012,+56.5987765,+23.6915277,27.870,0.00,+0.00,+0.000,501.330,-0.150,-0.040,0.155,0.150,-1.460,1,52.091,501.330,4
52.100,012,+56.5987765,+23.6915402,27.480,0.00,+0.00,+0.000,502.099,-0.090,-0.010,0.091,0.090,-0.860,1,52.191,502.099,4
52.200,012,+56.5987765,+23.6915526,27.300,0.00,+0.00,+0.000,502.859,-0.030,-0.010,0.032,0.030,-0.260,1,52.291,502.859,4
52.300,012,+56.5987765,+23.6915649,27.340,0.00,+0.00,+0.000,503.618,+0.040,-0.020,0.045,0.000,+0.340,1,52.391,503.618,4
52.400,012,+56.5987765,+23.6915774,27.590,0.00,+0.00,+0.000,504.381,+0.100,-0.060,0.117,0.000,+0.940,1,52.491,504.381,4
52.500,012,+56.5987765,+23.6915900,28.060,0.00,+0.00,+0.000,505.154,+0.160,-0.110,0.194,0.000,+1.540,1,52.591,505.154,4
52.600,012,+56.5987765,+23.6916028,28.750,0.00,+0.00,+0.000,505.943,+0.220,-0.160,0.272,0.000,+2.140,1,52.691,505.943,4
52.700,012,+56.5987766,+23.6916161,29.650,0.00,+0.00,+0.000,506.754,+0.280,-0.220,0.356,0.000,+2.740,1,52.791,506.754,4
52.800,012,+56.5987771,+23.6916297,30.770,0.00,+0.00,+0.000,507.593,+0.340,-0.290,0.447,0.000,+3.340,1,52.891,507.593,4
52.900,012,+56.5987780,+23.6916439,32.080,0.00,+0.00,+0.000,508.466,+0.380,-0.430,0.574,0.000,+3.700,1,52.991,508.466,4
53.000,012,+56.5987793,+23.6916586,33.410,0.00,+0.00,+0.000,509.376,+0.370,-0.500,0.622,0.000,+3.580,1,53.091,509.376,4
53.100,012,+56.5987812,+23.6916737,34.740,0.00,+0.00,+0.000,510.323,+0.380,-0.540,0.660,0.000,+3.700,1,53.191,510.323,4
53.200,012,+56.5987836,+23.6916892,36.200,0.00,+0.00,+0.000,511.308,+0.440,-0.620,0.760,0.000,+4.310,1,53.291,511.308,4
53.300,012,+56.5987866,+23.6917050,37.800,0.00,+0.00,+0.000,512.336,+0.450,-0.860,0.971,0.000,+4.430,1,53.391,512.336,4
53.400,012,+56.5987903,+23.6917212,39.260,0.00,+0.00,+0.000,513.406,+0.390,-1.050,1.120,0.000,+3.820,1,53.491,513.406,4
53.500,012,+56.5987951,+23.6917371,40.510,0.00,+0.00,+0.000,514.514,+0.330,-1.380,1.419,0.000,+3.220,1,53.591,514.514,4
53.600,012,+56.5988012,+23.6917521,41.540,0.00,+0.00,+0.000,515.653,+0.270,-1.810,1.830,0.000,+2.620,1,53.691,515.653,4
53.700,012,+56.5988087,+23.6917652,42.360,0.00,+0.00,+0.000,516.819,+0.210,-1.860,1.872,0.000,+2.020,1,53.791,516.819,4
53.800,012,+56.5988177,+23.6917757,42.950,0.00,+0.00,+0.000,518.003,+0.150,-2.010,2.016,0.000,+1.420,1,53.891,518.003,4
53.900,012,+56.5988276,+23.6917833,43.340,0.00,+0.00,+0.000,519.202,+0.080,-1.570,1.572,0.000,+0.820,1,53.991,519.202,4
54.000,012,+56.5988381,+23.6917881,43.610,0.00,+0.00,+0.000,520.410,+0.100,-1.070,1.075,0.000,+0.940,1,54.091,520.410,4
54.100,012,+56.5988488,+23.6917917,44.080,0.00,+0.00,+0.000,521.628,+0.160,-0.580,0.602,0.000,+1.540,1,54.191,521.628,4
54.200,012,+56.5988597,+23.6917953,44.510,0.00,+0.00,+0.000,522.858,+0.100,-0.110,0.149,0.000,+0.940,1,54.291,522.858,4
54.300,012,+56.5988707,+23.6917990,44.720,0.00,+0.00,+0.000,524.097,+0.040,+0.000,0.040,0.000,+0.340,1,54.391,524.097,4
54.400,012,+56.5988817,+23.6918026,44.710,0.00,+0.00,+0.000,525.339,-0.030,-0.010,0.032,0.030,-0.260,1,54.491,525.339,4
54.500,012,+56.5988926,+23.6918063,44.490,0.00,+0.00,+0.000,526.578,-0.090,-0.010,0.091,0.090,-0.860,1,54.591,526.578,4
54.600,012,+56.5989035,+23.6918099,44.050,0.00,+0.00,+0.000,527.808,-0.150,-0.040,0.155,0.150,-1.460,1,54.691,527.808,4
54.700,012,+56.5989142,+23.6918134,43.400,0.00,+0.00,+0.000,529.023,-0.210,-0.070,0.221,0.210,-2.060,1,54.791,529.023,4
54.800,012,+56.5989247,+23.6918167,42.530,0.00,+0.00,+0.000,530.216,-0.270,-0.090,0.285,0.270,-2.660,1,54.891,530.216,4
54.900,012,+56.5989351,+23.6918197,41.460,0.00,+0.00,+0.000,531.383,-0.310,-0.100,0.326,0.310,-3.020,1,54.991,531.383,4
55.000,012,+56.5989451,+23.6918225,40.350,0.00,+0.00,+0.000,532.519,-0.320,-0.100,0.335,0.320,-3.090,1,55.091,532.519,4
55.100,012,+56.5989549,+23.6918250,39.370,0.00,+0.00,+0.000,533.626,-0.250,-0.090,0.266,0.250,-2.490,1,55.191,533.626,4
55.200,012,+56.5989645,+23.6918274,38.600,0.00,+0.00,+0.000,534.709,-0.190,-0.090,0.210,0.190,-1.890,1,55.291,534.709,4
55.300,012,+56.5989740,+23.6918296,38.050,0.00,+0.00,+0.000,535.773,-0.130,-0.090,0.158,0.130,-1.290,1,55.391,535.773,4
55.400,012,+56.5989834,+23.6918316,37.710,0.00,+0.00,+0.000,536.826,-0.070,-0.080,0.106,0.070,-0.690,1,55.491,536.826,4
55.500,012,+56.5989927,+23.6918335,37.590,0.00,+0.00,+0.000,537.872,-0.010,-0.080,0.081,0.010,-0.090,1,55.591,537.872,4
55.600,012,+56.5990020,+23.6918353,37.580,0.00,+0.00,+0.000,538.916,-0.020,-0.080,0.082,0.020,-0.210,1,55.691,538.916,4
55.700,012,+56.5990114,+23.6918369,37.410,0.00,+0.00,+0.000,539.957,-0.060,-0.080,0.100,0.060,-0.570,1,55.791,539.957,4
55.800,012,+56.5990206,+23.6918383,37.070,0.00,+0.00,+0.000,540.992,-0.120,-0.070,0.139,0.120,-1.170,1,55.891,540.992,4
55.900,012,+56.5990298,+23.6918397,36.520,0.00,+0.00,+0.000,542.014,-0.180,-0.050,0.187,0.180,-1.770,1,55.991,542.014,4
56.000,012,+56.5990387,+23.6918409,35.800,0.00,+0.00,+0.000,543.018,-0.190,-0.050,0.196,0.190,-1.910,1,56.091,543.018,4
56.100,012,+56.5990476,+23.6918420,35.250,0.00,+0.00,+0.000,544.005,-0.130,-0.030,0.133,0.130,-1.310,1,56.191,544.005,4
56.200,012,+56.5990563,+23.6918431,34.900,0.00,+0.00,+0.000,544.979,-0.070,-0.010,0.071,0.070,-0.710,1,56.291,544.979,4
56.300,012,+56.5990649,+23.6918441,34.780,0.00,+0.00,+0.000,545.947,-0.010,-0.010,0.014,0.010,-0.110,1,56.391,545.947,4
56.400,012,+56.5990736,+23.6918452,34.750,0.00,+0.00,+0.000,546.913,+0.000,+0.000,0.000,0.000,+0.010,1,56.491,546.913,4
56.500,012,+56.5990822,+23.6918463,34.800,0.00,+0.00,+0.000,547.879,+0.010,+0.000,0.010,0.000,+0.130,1,56.591,547.879,4
56.600,012,+56.5990909,+23.6918474,34.920,0.00,+0.00,+0.000,548.847,+0.050,+0.000,0.050,0.000,+0.490,1,56.691,548.847,4
56.700,012,+56.5990997,+23.6918485,35.160,0.00,+0.00,+0.000,549.820,+0.090,+0.000,0.090,0.000,+0.850,1,56.791,549.820,4
56.800,012,+56.5991085,+23.6918496,35.600,0.00,+0.00,+0.000,550.803,+0.150,+0.000,0.150,0.000,+1.450,1,56.891,550.803,4
56.900,012,+56.5991174,+23.6918507,36.060,0.00,+0.00,+0.000,551.798,+0.110,+0.000,0.110,0.000,+1.090,1,56.991,551.798,4
57.000,012,+56.5991264,+23.6918518,36.320,0.00,+0.00,+0.000,552.804,+0.050,+0.000,0.050,0.000,+0.490,1,57.091,552.804,4
57.100,012,+56.5991355,+23.6918530,36.370,0.00,+0.00,+0.000,553.813,-0.010,+0.000,0.010,0.010,-0.110,1,57.191,553.813,4
57.200,012,+56.5991445,+23.6918541,36.200,0.00,+0.00,+0.000,554.821,-0.070,+0.000,0.070,0.070,-0.710,1,57.291,554.821,4
57.300,012,+56.5991535,+23.6918552,35.820,0.00,+0.00,+0.000,555.821,-0.130,+0.000,0.130,0.130,-1.310,1,57.391,555.821,4
57.400,012,+56.5991623,+23.6918563,35.220,0.00,+0.00,+0.000,556.808,-0.190,+0.000,0.190,0.190,-1.910,1,57.491,556.808,4
57.500,012,+56.5991709,+23.6918574,34.400,0.00,+0.00,+0.000,557.775,-0.260,+0.000,0.260,0.260,-2.510,1,57.591,557.775,4
57.600,012,+56.5991794,+23.6918584,33.370,0.00,+0.00,+0.000,558.716,-0.320,+0.000,0.320,0.320,-3.110,1,57.691,558.716,4
57.700,012,+56.5991875,+23.6918595,32.130,0.00,+0.00,+0.000,559.626,-0.370,+0.000,0.370,0.370,-3.610,1,57.791,559.626,4
57.800,012,+56.5991953,+23.6918604,30.960,0.00,+0.00,+0.000,560.502,-0.310,+0.000,0.310,0.310,-3.010,1,57.891,560.502,4
57.900,012,+56.5992029,+23.6918614,30.000,0.00,+0.00,+0.000,561.349,-0.250,+0.000,0.250,0.250,-2.410,1,57.991,561.349,4
58.000,012,+56.5992102,+23.6918623,29.260,0.00,+0.00,+0.000,562.172,-0.180,+0.000,0.180,0.180,-1.810,1,58.091,562.172,4
58.100,012,+56.5992174,+23.6918632,28.740,0.00,+0.00,+0.000,562.978,-0.120,+0.000,0.120,0.120,-1.210,1,58.191,562.978,4
58.200,012,+56.5992245,+23.6918641,28.380,0.00,+0.00,+0.000,563.771,-0.090,+0.000,0.090,0.090,-0.850,1,58.291,563.771,4
58.300,012,+56.5992315,+23.6918650,28.070,0.00,+0.00,+0.000,564.555,-0.100,+0.000,0.100,0.100,-0.980,1,58.391,564.555,4
58.400,012,+56.5992385,+23.6918658,27.700,0.00,+0.00,+0.000,565.329,-0.120,+0.000,0.120,0.120,-1.170,1,58.491,565.329,4
58.500,012,+56.5992453,+23.6918667,27.280,0.00,+0.00,+0.000,566.093,-0.110,+0.000,0.110,0.110,-1.050,1,58.591,566.093,4
58.600,012,+56.5992520,+23.6918675,26.860,0.00,+0.00,+0.000,566.845,-0.120,+0.000,0.120,0.120,-1.170,1,58.691,566.845,4
58.700,012,+56.5992587,+23.6918684,26.490,0.00,+0.00,+0.000,567.586,-0.080,+0.000,0.080,0.080,-0.810,1,58.791,567.586,4
58.800,012,+56.5992652,+23.6918692,26.330,0.00,+0.00,+0.000,568.320,-0.020,+0.000,0.020,0.020,-0.210,1,58.891,568.320,4
58.900,012,+56.5992718,+23.6918700,26.380,0.00,+0.00,+0.000,569.052,+0.040,+0.000,0.040,0.000,+0.390,1,58.991,569.052,4
59.000,012,+56.5992784,+23.6918708,26.530,0.00,+0.00,+0.000,569.787,+0.030,+0.000,0.030,0.000,+0.270,1,59.091,569.787,4
59.100,012,+56.5992850,+23.6918717,26.620,0.00,+0.00,+0.000,570.525,+0.020,+0.000,0.020,0.000,+0.150,1,59.191,570.525,4
59.200,012,+56.5992916,+23.6918725,26.630,0.00,+0.00,+0.000,571.264,+0.000,+0.000,0.000,0.000,+0.030,1,59.291,571.264,4
59.300,012,+56.5992982,+23.6918733,26.660,0.00,+0.00,+0.000,572.004,+0.030,+0.000,0.030,0.000,+0.300,1,59.391,572.004,4
59.400,012,+56.5993049,+23.6918741,26.900,0.00,+0.00,+0.000,572.748,+0.090,+0.000,0.090,0.000,+0.900,1,59.491,572.748,4
59.500,012,+56.5993117,+23.6918750,27.350,0.00,+0.00,+0.000,573.502,+0.150,+0.000,0.150,0.000,+1.500,1,59.591,573.502,4
59.600,012,+56.5993186,+23.6918759,28.020,0.00,+0.00,+0.000,574.271,+0.210,+0.000,0.210,0.000,+2.100,1,59.691,574.271,4
59.700,012,+56.5993257,+23.6918767,28.910,0.00,+0.00,+0.000,575.062,+0.280,+0.000,0.280,0.000,+2.700,1,59.791,575.062,4
59.800,012,+56.5993330,+23.6918777,30.010,0.00,+0.00,+0.000,575.880,+0.340,+0.000,0.340,0.000,+3.300,1,59.891,575.880,4
59.900,012,+56.5993407,+23.6918786,31.160,0.00,+0.00,+0.000,576.729,+0.300,+0.000,0.300,0.000,+2.940,1,59.991,576.729,4
60.000,012,+56.5993486,+23.6918796,32.090,0.00,+0.00,+0.000,577.608,+0.240,+0.000,0.240,0.000,+2.340,1,60.091,577.608,4
60.100,012,+56.5993567,+23.6918806,32.800,0.00,+0.00,+0.000,578.509,+0.180,+0.000,0.180,0.000,+1.740,1,60.191,578.509,4
60.200,012,+56.5993649,+23.6918816,33.300,0.00,+0.00,+0.000,579.427,+0.120,+0.000,0.120,0.000,+1.140,1,60.291,579.427,4
60.300,012,+56.5993733,+23.6918827,33.840,0.00,+0.00,+0.000,580.360,+0.180,+0.000,0.180,0.000,+1.740,1,60.391,580.360,4
60.400,012,+56.5993818,+23.6918838,34.490,0.00,+0.00,+0.000,581.309,+0.170,+0.000,0.170,0.000,+1.620,1,60.491,581.309,4
60.500,012,+56.5993905,+23.6918848,34.950,0.00,+0.00,+0.000,582.273,+0.100,+0.000,0.100,0.000,+1.020,1,60.591,582.273,4
60.600,012,+56.5993992,+23.6918859,35.190,0.00,+0.00,+0.000,583.247,+0.040,+0.000,0.040,0.000,+0.420,1,60.691,583.247,4
60.700,012,+56.5994080,+23.6918870,35.260,0.00,+0.00,+0.000,584.226,+0.030,+0.000,0.030,0.000,+0.300,1,60.791,584.226,4
60.800,012,+56.5994168,+23.6918881,35.450,0.00,+0.00,+0.000,585.208,+0.040,+0.000,0.040,0.000,+0.420,1,60.891,585.208,4
60.900,012,+56.5994256,+23.6918892,35.470,0.00,+0.00,+0.000,586.193,-0.020,+0.000,0.020,0.020,-0.180,1,60.991,586.193,4
61.000,012,+56.5994344,+23.6918903,35.280,0.00,+0.00,+0.000,587.176,-0.080,+0.000,0.080,0.080,-0.780,1,61.091,587.176,4
61.100,012,+56.5994431,+23.6918914,34.870,0.00,+0.00,+0.000,588.150,-0.140,+0.000,0.140,0.140,-1.380,1,61.191,588.150,4
61.200,012,+56.5994517,+23.6918925,34.290,0.00,+0.00,+0.000,589.110,-0.150,+0.000,0.150,0.150,-1.500,1,61.291,589.110,4
61.300,012,+56.5994602,+23.6918936,33.880,0.00,+0.00,+0.000,590.057,-0.090,+0.000,0.090,0.090,-0.900,1,61.391,590.057,4
61.400,012,+56.5994686,+23.6918946,33.690,0.00,+0.00,+0.000,590.996,-0.030,+0.000,0.030,0.030,-0.300,1,61.491,590.996,4
61.500,012,+56.5994770,+23.6918957,33.710,0.00,+0.00,+0.000,591.932,+0.030,+0.000,0.030,0.000,+0.300,1,61.591,591.932,4
61.600,012,+56.5994854,+23.6918967,33.950,0.00,+0.00,+0.000,592.872,+0.090,+0.000,0.090,0.000,+0.900,1,61.691,592.872,4
61.700,012,+56.5994939,+23.6918978,34.230,0.00,+0.00,+0.000,593.818,+0.060,+0.000,0.060,0.000,+0.540,1,61.791,593.818,4
61.800,012,+56.5995024,+23.6918988,34.300,0.00,+0.00,+0.000,594.770,-0.010,+0.000,0.010,0.010,-0.060,1,61.891,594.770,4
61.900,012,+56.5995110,+23.6918999,34.290,0.00,+0.00,+0.000,595.723,+0.000,+0.000,0.000,0.000,-0.010,1,61.991,595.723,4
62.000,012,+56.5995195,+23.6919010,34.410,0.00,+0.00,+0.000,596.677,+0.060,+0.000,0.060,0.000,+0.590,1,62.091,596.677,4
62.100,012,+56.5995281,+23.6919020,34.750,0.00,+0.00,+0.000,597.638,+0.120,+0.000,0.120,0.000,+1.190,1,62.191,597.638,4
62.200,012,+56.5995369,+23.6919031,35.310,0.00,+0.00,+0.000,598.611,+0.180,+0.000,0.180,0.000,+1.790,1,62.291,598.611,4
62.300,012,+56.5995457,+23.6919042,35.820,0.00,+0.00,+0.000,599.599,+0.120,+0.000,0.120,0.000,+1.190,1,62.391,599.599,4
62.400,012,+56.5995547,+23.6919054,36.120,0.00,+0.00,+0.000,600.598,+0.060,+0.000,0.060,0.000,+0.590,1,62.491,600.598,4
62.500,012,+56.5995637,+23.6919065,36.200,0.00,+0.00,+0.000,601.602,+0.000,+0.000,0.000,0.000,-0.010,1,62.591,601.602,4
62.600,012,+56.5995727,+23.6919076,36.120,0.00,+0.00,+0.000,602.607,-0.010,+0.000,0.010,0.010,-0.130,1,62.691,602.607,4
62.700,012,+56.5995817,+23.6919087,36.110,0.00,+0.00,+0.000,603.610,+0.020,-0.060,0.063,0.000,+0.230,1,62.791,603.610,4
62.800,012,+56.5995907,+23.6919099,36.320,0.00,+0.00,+0.000,604.616,+0.080,-0.320,0.330,0.000,+0.830,1,62.891,604.616,4
62.900,012,+56.5995998,+23.6919110,36.730,0.00,+0.00,+0.000,605.630,+0.120,-0.460,0.475,0.000,+1.190,1,62.991,605.630,4
63.000,012,+56.5996090,+23.6919116,37.150,0.00,+0.00,+0.000,606.657,+0.110,-0.620,0.630,0.000,+1.070,1,63.091,606.657,4
63.100,012,+56.5996183,+23.6919106,37.580,0.00,+0.00,+0.000,607.694,+0.120,-0.920,0.928,0.000,+1.190,1,63.191,607.694,4
63.200,012,+56.5996277,+23.6919079,37.910,0.00,+0.00,+0.000,608.743,+0.080,-1.090,1.093,0.000,+0.830,1,63.291,608.743,4
63.300,012,+56.5996368,+23.6919033,38.080,0.00,+0.00,+0.000,609.798,+0.020,-1.170,1.170,0.000,+0.230,1,63.391,609.798,4
63.400,012,+56.5996456,+23.6918969,38.120,0.00,+0.00,+0.000,610.857,-0.010,-1.150,1.150,0.010,-0.130,1,63.491,610.857,4
63.500,012,+56.5996540,+23.6918888,37.940,0.00,+0.00,+0.000,611.913,-0.070,-1.080,1.082,0.070,-0.730,1,63.591,611.913,4
63.600,012,+56.5996617,+23.6918791,37.550,0.00,+0.00,+0.000,612.962,-0.140,-0.850,0.861,0.140,-1.330,1,63.691,612.962,4
63.700,012,+56.5996689,+23.6918685,36.940,0.00,+0.00,+0.000,613.996,-0.200,-0.870,0.893,0.200,-1.930,1,63.791,613.996,4
63.800,012,+56.5996755,+23.6918572,36.110,0.00,+0.00,+0.000,615.011,-0.260,-0.780,0.822,0.260,-2.530,1,63.891,615.011,4
63.900,012,+56.5996816,+23.6918455,35.220,0.00,+0.00,+0.000,616.001,-0.230,-0.580,0.624,0.230,-2.280,1,63.991,616.001,4
64.000,012,+56.5996871,+23.6918333,34.520,0.00,+0.00,+0.000,616.970,-0.180,-0.620,0.646,0.180,-1.760,1,64.091,616.970,4
64.100,012,+56.5996921,+23.6918208,34.010,0.00,+0.00,+0.000,617.922,-0.120,-0.610,0.622,0.120,-1.160,1,64.191,617.922,4
64.200,012,+56.5996967,+23.6918080,33.720,0.00,+0.00,+0.000,618.863,-0.060,-0.560,0.563,0.060,-0.560,1,64.291,618.863,4
64.300,012,+56.5997008,+23.6917947,33.650,0.00,+0.00,+0.000,619.798,+0.000,-0.480,0.480,0.000,+0.040,1,64.391,619.798,4
64.400,012,+56.5997044,+23.6917809,33.800,0.00,+0.00,+0.000,620.735,+0.070,-0.330,0.337,0.000,+0.640,1,64.491,620.735,4
64.500,012,+56.5997077,+23.6917667,34.160,0.00,+0.00,+0.000,621.679,+0.130,-0.260,0.291,0.000,+1.240,1,64.591,621.679,4
64.600,012,+56.5997109,+23.6917523,34.730,0.00,+0.00,+0.000,622.636,+0.190,-0.190,0.269,0.000,+1.840,1,64.691,622.636,4
64.700,012,+56.5997142,+23.6917375,35.520,0.00,+0.00,+0.000,623.611,+0.250,-0.150,0.292,0.000,+2.440,1,64.791,623.611,4
64.800,012,+56.5997176,+23.6917224,36.500,0.00,+0.00,+0.000,624.612,+0.290,-0.030,0.292,0.000,+2.800,1,64.891,624.612,4
64.900,012,+56.5997210,+23.6917068,37.430,0.00,+0.00,+0.000,625.638,+0.250,-0.100,0.269,0.000,+2.440,1,64.991,625.638,4
65.000,012,+56.5997245,+23.6916909,38.180,0.00,+0.00,+0.000,626.689,+0.190,-0.180,0.262,0.000,+1.840,1,65.091,626.689,4
65.100,012,+56.5997279,+23.6916746,38.710,0.00,+0.00,+0.000,627.757,+0.130,-0.190,0.230,0.000,+1.240,1,65.191,627.757,4
65.200,012,+56.5997311,+23.6916580,39.030,0.00,+0.00,+0.000,628.836,+0.070,-0.270,0.279,0.000,+0.640,1,65.291,628.836,4
65.300,012,+56.5997340,+23.6916411,39.130,0.00,+0.00,+0.000,629.922,+0.000,-0.310,0.310,0.000,+0.040,1,65.391,629.922,4
65.400,012,+56.5997367,+23.6916241,39.010,0.00,+0.00,+0.000,631.007,-0.060,-0.380,0.385,0.060,-0.560,1,65.491,631.007,4
65.500,012,+56.5997391,+23.6916071,38.680,0.00,+0.00,+0.000,632.086,-0.120,-0.300,0.323,0.120,-1.160,1,65.591,632.086,4
65.600,012,+56.5997412,+23.6915901,38.220,0.00,+0.00,+0.000,633.154,-0.130,-0.300,0.327,0.130,-1.280,1,65.691,633.154,4
65.700,012,+56.5997430,+23.6915733,37.750,0.00,+0.00,+0.000,634.209,-0.140,-0.290,0.322,0.140,-1.400,1,65.791,634.209,4
65.800,012,+56.5997446,+23.6915566,37.380,0.00,+0.00,+0.000,635.253,-0.080,-0.280,0.291,0.080,-0.800,1,65.891,635.253,4
65.900,012,+56.5997459,+23.6915399,37.220,0.00,+0.00,+0.000,636.289,-0.020,-0.280,0.281,0.020,-0.200,1,65.991,636.289,4
66.000,012,+56.5997469,+23.6915232,37.100,0.00,+0.00,+0.000,637.321,-0.060,-0.280,0.286,0.060,-0.560,1,66.091,637.321,4
66.100,012,+56.5997477,+23.6915065,36.840,0.00,+0.00,+0.000,638.348,-0.080,-0.270,0.282,0.080,-0.790,1,66.191,638.348,4
66.200,012,+56.5997483,+23.6914900,36.570,0.00,+0.00,+0.000,639.368,-0.070,-0.230,0.240,0.070,-0.710,1,66.291,639.368,4
66.300,012,+56.5997485,+23.6914735,36.340,0.00,+0.00,+0.000,640.380,-0.060,-0.160,0.171,0.060,-0.590,1,66.391,640.380,4
66.400,012,+56.5997487,+23.6914571,36.180,0.00,+0.00,+0.000,641.387,-0.030,-0.160,0.163,0.030,-0.330,1,66.491,641.387,4
66.500,012,+56.5997487,+23.6914408,36.170,0.00,+0.00,+0.000,642.392,+0.020,-0.100,0.102,0.000,+0.210,1,66.591,642.392,4
66.600,012,+56.5997487,+23.6914244,36.380,0.00,+0.00,+0.000,643.400,+0.080,-0.030,0.085,0.000,+0.810,1,66.691,643.400,4
66.700,012,+56.5997487,+23.6914078,36.640,0.00,+0.00,+0.000,644.414,+0.070,+0.000,0.070,0.000,+0.690,1,66.791,644.414,4
66.800,012,+56.5997487,+23.6913912,36.810,0.00,+0.00,+0.000,645.434,+0.030,+0.000,0.030,0.000,+0.330,1,66.891,645.434,4
66.900,012,+56.5997487,+23.6913745,36.870,0.00,+0.00,+0.000,646.458,+0.000,+0.000,0.000,0.000,-0.030,1,66.991,646.458,4
67.000,012,+56.5997487,+23.6913579,36.730,0.00,+0.00,+0.000,647.480,-0.060,+0.000,0.060,0.060,-0.630,1,67.091,647.480,4
67.100,012,+56.5997487,+23.6913414,36.370,0.00,+0.00,+0.000,648.495,-0.130,+0.000,0.130,0.130,-1.230,1,67.191,648.495,4
67.200,012,+56.5997487,+23.6913250,35.930,0.00,+0.00,+0.000,649.499,-0.130,+0.000,0.130,0.130,-1.240,1,67.291,649.499,4
67.300,012,+56.5997487,+23.6913089,35.460,0.00,+0.00,+0.000,650.491,-0.150,+0.000,0.150,0.150,-1.520,1,67.391,650.491,4
67.400,012,+56.5997487,+23.6912930,34.780,0.00,+0.00,+0.000,651.466,-0.220,+0.000,0.220,0.220,-2.120,1,67.491,651.466,4
67.500,012,+56.5997487,+23.6912775,33.960,0.00,+0.00,+0.000,652.421,-0.230,+0.000,0.230,0.230,-2.240,1,67.591,652.421,4
67.600,012,+56.5997487,+23.6912624,33.170,0.00,+0.00,+0.000,653.353,-0.210,+0.000,0.210,0.210,-2.030,1,67.691,653.353,4
67.700,012,+56.5997487,+23.6912476,32.530,0.00,+0.00,+0.000,654.266,-0.160,+0.000,0.160,0.160,-1.590,1,67.791,654.266,4
67.800,012,+56.5997487,+23.6912330,31.970,0.00,+0.00,+0.000,655.162,-0.140,+0.000,0.140,0.140,-1.380,1,67.891,655.162,4
67.900,012,+56.5997487,+23.6912187,31.440,0.00,+0.00,+0.000,656.042,-0.150,+0.000,0.150,0.150,-1.500,1,67.991,656.042,4
68.000,012,+56.5997487,+23.6912046,30.940,0.00,+0.00,+0.000,656.909,-0.140,+0.000,0.140,0.140,-1.350,1,68.091,656.909,4
68.100,012,+56.5997487,+23.6911907,30.550,0.00,+0.00,+0.000,657.763,-0.090,+0.000,0.090,0.090,-0.850,1,68.191,657.763,4
68.200,012,+56.5997487,+23.6911770,30.380,0.00,+0.00,+0.000,658.609,-0.030,+0.000,0.030,0.030,-0.250,1,68.291,658.609,4
68.300,012,+56.5997487,+23.6911632,30.420,0.00,+0.00,+0.000,659.454,+0.040,+0.000,0.040,0.000,+0.350,1,68.391,659.454,4
68.400,012,+56.5997487,+23.6911494,30.670,0.00,+0.00,+0.000,660.302,+0.100,+0.000,0.100,0.000,+0.950,1,68.491,660.302,4
68.500,012,+56.5997487,+23.6911354,31.130,0.00,+0.00,+0.000,661.160,+0.130,+0.000,0.130,0.000,+1.310,1,68.591,661.160,4
68.600,012,+56.5997487,+23.6911212,31.470,0.00,+0.00,+0.000,662.030,+0.070,+0.000,0.070,0.000,+0.710,1,68.691,662.030,4
68.700,012,+56.5997487,+23.6911069,31.600,0.00,+0.00,+0.000,662.906,+0.010,+0.000,0.010,0.000,+0.110,1,68.791,662.906,4
68.800,012,+56.5997487,+23.6910927,31.510,0.00,+0.00,+0.000,663.782,-0.050,+0.000,0.050,0.050,-0.490,1,68.891,663.782,4
68.900,012,+56.5997487,+23.6910785,31.210,0.00,+0.00,+0.000,664.653,-0.110,+0.000,0.110,0.110,-1.090,1,68.991,664.653,4
69.000,012,+56.5997487,+23.6910645,30.820,0.00,+0.00,+0.000,665.515,-0.100,+0.000,0.100,0.100,-0.970,1,69.091,665.515,4
69.100,012,+56.5997487,+23.6910506,30.580,0.00,+0.00,+0.000,666.368,-0.040,+0.000,0.040,0.040,-0.430,1,69.191,666.368,4
