"Format","MoTeC CSV File"
"Venue","RULLITIS"
"Vehicle","JULIA"
"Driver",""
"Device","RAJAGP"
"Comment","Exported by RAJAGP Client"
"Log Date","20/08/2026"
"Log Time","11:11:40"
"Sample Rate","10.000"
"Duration","199.300"
"Range","All"

"Time","Satellites","GPS Latitude","GPS Longitude","Ground Speed","GPS Heading","GPS Altitude","GPS Vert Speed","Distance","G Force Long","G Force Lat","G Force Combined","Brake","Acceleration","Lap Number","Lap Time","Lap Distance","GPS Fix"
"s","count","deg","deg","km/h","deg","m","km/h","m","g","g","g","g","m/s2","lap","s","m","state"

154.100,012,+56.5992910,+23.6918724,26.440,0.00,+0.00,+0.000,1467.657,+0.200,+0.000,0.200,0.000,+1.920,2,59.998,571.130,4
154.200,012,+56.5992977,+23.6918732,27.200,0.00,+0.00,+0.000,1468.402,+0.230,+0.000,0.230,0.000,+2.280,2,60.098,571.875,4
154.300,012,+56.5993046,+23.6918741,28.150,0.00,+0.00,+0.000,1469.171,+0.290,+0.000,0.290,0.000,+2.880,2,60.198,572.644,4
154.400,012,+56.5993118,+23.6918750,29.320,0.00,+0.00,+0.000,1469.969,+0.360,+0.000,0.360,0.000,+3.480,2,60.298,573.442,4
154.500,012,+56.5993193,+23.6918759,30.700,0.00,+0.00,+0.000,1470.802,+0.420,+0.000,0.420,0.000,+4.080,2,60.398,574.275,4
154.600,012,+56.5993272,+23.6918769,32.250,0.00,+0.00,+0.000,1471.677,+0.430,+0.000,0.430,0.000,+4.200,2,60.498,575.150,4
154.700,012,+56.5993354,+23.6918780,33.720,0.00,+0.00,+0.000,1472.593,+0.390,+0.000,0.390,0.000,+3.840,2,60.598,576.066,4
154.800,012,+56.5993440,+23.6918790,34.970,0.00,+0.00,+0.000,1473.547,+0.330,+0.000,0.330,0.000,+3.240,2,60.698,577.020,4
154.900,012,+56.5993529,+23.6918801,36.010,0.00,+0.00,+0.000,1474.533,+0.270,+0.000,0.270,0.000,+2.640,2,60.798,578.006,4
155.000,012,+56.5993620,+23.6918813,36.830,0.00,+0.00,+0.000,1475.545,+0.210,+0.000,0.210,0.000,+2.040,2,60.898,579.017,4
155.100,012,+56.5993712,+23.6918824,37.450,0.00,+0.00,+0.000,1476.576,+0.170,+0.000,0.170,0.000,+1.680,2,60.998,580.049,4
155.200,012,+56.5993806,+23.6918836,37.930,0.00,+0.00,+0.000,1477.623,+0.110,+0.000,0.110,0.000,+1.080,2,61.098,581.096,4
155.300,012,+56.5993901,+23.6918848,38.190,0.00,+0.00,+0.000,1478.680,+0.050,+0.000,0.050,0.000,+0.480,2,61.198,582.153,4
155.400,012,+56.5993996,+23.6918860,38.240,0.00,+0.00,+0.000,1479.742,-0.010,+0.000,0.010,0.010,-0.120,2,61.298,583.215,4
155.500,012,+56.5994091,+23.6918872,38.170,0.00,+0.00,+0.000,1480.803,+0.000,+0.000,0.000,0.000,+0.000,2,61.398,584.276,4
155.600,012,+56.5994186,+23.6918884,38.200,0.00,+0.00,+0.000,1481.864,-0.010,+0.000,0.010,0.010,-0.120,2,61.498,585.337,4
155.700,012,+56.5994281,+23.6918895,38.020,0.00,+0.00,+0.000,1482.922,-0.070,+0.000,0.070,0.070,-0.720,2,61.598,586.395,4
155.800,012,+56.5994375,+23.6918907,37.640,0.00,+0.00,+0.000,1483.973,-0.130,+0.000,0.130,0.130,-1.320,2,61.698,587.446,4
155.900,012,+56.5994468,+23.6918919,37.030,0.00,+0.00,+0.000,1485.010,-0.200,+0.000,0.200,0.200,-1.920,2,61.798,588.483,4
156.000,012,+56.5994559,+23.6918930,36.390,0.00,+0.00,+0.000,1486.030,-0.160,+0.000,0.160,0.160,-1.560,2,61.898,589.503,4
156.100,012,+56.5994649,+23.6918941,35.960,0.00,+0.00,+0.000,1487.035,-0.100,+0.000,0.100,0.100,-0.960,2,61.998,590.508,4
156.200,012,+56.5994738,+23.6918953,35.740,0.00,+0.00,+0.000,1488.031,-0.040,+0.000,0.040,0.040,-0.360,2,62.098,591.504,4
156.300,012,+56.5994827,+23.6918964,35.630,0.00,+0.00,+0.000,1489.022,-0.040,+0.000,0.040,0.040,-0.380,2,62.198,592.495,4
156.400,012,+56.5994916,+23.6918975,35.490,0.00,+0.00,+0.000,1490.010,-0.040,+0.000,0.040,0.040,-0.400,2,62.298,593.483,4
156.500,012,+56.5995004,+23.6918986,35.350,0.00,+0.00,+0.000,1490.994,-0.040,+0.000,0.040,0.040,-0.380,2,62.398,594.467,4
156.600,012,+56.5995092,+23.6918997,35.240,0.00,+0.00,+0.000,1491.974,-0.030,+0.000,0.030,0.030,-0.270,2,62.498,595.447,4
156.700,012,+56.5995179,+23.6919008,35.170,0.00,+0.00,+0.000,1492.952,-0.020,+0.000,0.020,0.020,-0.160,2,62.598,596.425,4
156.800,012,+56.5995267,+23.6919019,35.240,0.00,+0.00,+0.000,1493.930,+0.050,+0.000,0.050,0.000,+0.440,2,62.698,597.403,4
156.900,012,+56.5995355,+23.6919030,35.530,0.00,+0.00,+0.000,1494.913,+0.110,+0.000,0.110,0.000,+1.040,2,62.798,598.386,4
157.000,012,+56.5995444,+23.6919041,35.780,0.00,+0.00,+0.000,1495.903,+0.050,+0.000,0.050,0.000,+0.440,2,62.898,599.376,4
157.100,012,+56.5995533,+23.6919052,35.810,0.00,+0.00,+0.000,1496.898,-0.020,+0.000,0.020,0.020,-0.160,2,62.998,600.371,4
157.200,012,+56.5995622,+23.6919063,35.620,0.00,+0.00,+0.000,1497.890,-0.080,+0.000,0.080,0.080,-0.760,2,63.098,601.363,4
157.300,012,+56.5995710,+23.6919074,35.250,0.00,+0.00,+0.000,1498.874,-0.110,+0.000,0.110,0.110,-1.040,2,63.198,602.347,4
157.400,012,+56.5995797,+23.6919085,35.010,0.00,+0.00,+0.000,1499.850,-0.050,-0.060,0.078,0.050,-0.440,2,63.298,603.323,4
157.500,012,+56.5995884,+23.6919096,34.980,0.00,+0.00,+0.000,1500.822,+0.020,-0.170,0.171,0.000,+0.160,2,63.398,604.295,4
157.600,012,+56.5995972,+23.6919107,35.160,0.00,+0.00,+0.000,1501.796,+0.080,-0.300,0.310,0.000,+0.760,2,63.498,605.269,4
157.700,012,+56.5996060,+23.6919115,35.560,0.00,+0.00,+0.000,1502.778,+0.140,-0.560,0.577,0.000,+1.360,2,63.598,606.251,4
157.800,012,+56.5996149,+23.6919112,35.970,0.00,+0.00,+0.000,1503.772,+0.100,-0.710,0.717,0.000,+1.000,2,63.698,607.245,4
157.900,012,+56.5996239,+23.6919093,36.270,0.00,+0.00,+0.000,1504.775,+0.060,-0.860,0.862,0.000,+0.640,2,63.798,608.248,4
158.000,012,+56.5996327,+23.6919056,36.510,0.00,+0.00,+0.000,1505.786,+0.080,-1.080,1.083,0.000,+0.760,2,63.898,609.259,4
158.100,012,+56.5996414,+23.6919003,36.700,0.00,+0.00,+0.000,1506.803,+0.040,-1.090,1.091,0.000,+0.400,2,63.998,610.276,4
158.200,012,+56.5996497,+23.6918932,36.720,0.00,+0.00,+0.000,1507.822,-0.020,-0.930,0.930,0.020,-0.200,2,64.098,611.295,4
158.300,012,+56.5996575,+23.6918846,36.510,0.00,+0.00,+0.000,1508.840,-0.080,-0.950,0.953,0.080,-0.800,2,64.198,612.312,4
158.400,012,+56.5996648,+23.6918749,36.150,0.00,+0.00,+0.000,1509.849,-0.130,-0.880,0.890,0.130,-1.260,2,64.298,613.322,4
158.500,012,+56.5996715,+23.6918643,35.560,0.00,+0.00,+0.000,1510.845,-0.190,-0.670,0.696,0.190,-1.860,2,64.398,614.318,4
158.600,012,+56.5996777,+23.6918531,34.850,0.00,+0.00,+0.000,1511.823,-0.230,-0.610,0.652,0.230,-2.220,2,64.498,615.296,4
158.700,012,+56.5996835,+23.6918415,34.140,0.00,+0.00,+0.000,1512.781,-0.180,-0.630,0.655,0.180,-1.780,2,64.598,616.254,4
158.800,012,+56.5996887,+23.6918296,33.600,0.00,+0.00,+0.000,1513.722,-0.130,-0.590,0.604,0.130,-1.260,2,64.698,617.195,4
158.900,012,+56.5996935,+23.6918172,33.280,0.00,+0.00,+0.000,1514.651,-0.070,-0.580,0.584,0.070,-0.660,2,64.798,618.123,4
159.000,012,+56.5996978,+23.6918044,33.170,0.00,+0.00,+0.000,1515.573,-0.010,-0.470,0.470,0.010,-0.060,2,64.898,619.046,4
159.100,012,+56.5997017,+23.6917912,33.280,0.00,+0.00,+0.000,1516.496,+0.060,-0.400,0.404,0.000,+0.540,2,64.998,619.969,4
159.200,012,+56.5997052,+23.6917774,33.600,0.00,+0.00,+0.000,1517.425,+0.120,-0.330,0.351,0.000,+1.140,2,65.098,620.898,4
159.300,012,+56.5997085,+23.6917633,34.140,0.00,+0.00,+0.000,1518.366,+0.180,-0.260,0.316,0.000,+1.740,2,65.198,621.839,4
159.400,012,+56.5997117,+23.6917488,34.900,0.00,+0.00,+0.000,1519.325,+0.240,-0.200,0.312,0.000,+2.340,2,65.298,622.798,4
159.500,012,+56.5997150,+23.6917339,35.870,0.00,+0.00,+0.000,1520.308,+0.300,-0.070,0.308,0.000,+2.940,2,65.398,623.781,4
159.600,012,+56.5997184,+23.6917186,36.920,0.00,+0.00,+0.000,1521.319,+0.290,-0.030,0.292,0.000,+2.820,2,65.498,624.792,4
159.700,012,+56.5997219,+23.6917028,37.960,0.00,+0.00,+0.000,1522.359,+0.280,-0.110,0.301,0.000,+2.700,2,65.598,625.832,4
159.800,012,+56.5997254,+23.6916866,38.800,0.00,+0.00,+0.000,1523.425,+0.210,-0.190,0.283,0.000,+2.100,2,65.698,626.898,4
159.900,012,+56.5997288,+23.6916700,39.430,0.00,+0.00,+0.000,1524.511,+0.150,-0.270,0.309,0.000,+1.500,2,65.798,627.984,4
160.000,012,+56.5997320,+23.6916530,39.840,0.00,+0.00,+0.000,1525.613,+0.090,-0.280,0.294,0.000,+0.900,2,65.898,629.085,4
160.100,012,+56.5997349,+23.6916357,40.040,0.00,+0.00,+0.000,1526.722,+0.030,-0.320,0.321,0.000,+0.300,2,65.998,630.195,4
160.200,012,+56.5997376,+23.6916182,40.020,0.00,+0.00,+0.000,1527.834,-0.030,-0.320,0.321,0.030,-0.300,2,66.098,631.307,4
160.300,012,+56.5997400,+23.6916007,39.780,0.00,+0.00,+0.000,1528.942,-0.090,-0.400,0.410,0.090,-0.900,2,66.198,632.415,4
160.400,012,+56.5997420,+23.6915832,39.330,0.00,+0.00,+0.000,1530.041,-0.150,-0.310,0.344,0.150,-1.500,2,66.298,633.514,4
160.500,012,+56.5997438,+23.6915659,38.790,0.00,+0.00,+0.000,1531.126,-0.140,-0.310,0.340,0.140,-1.350,2,66.398,634.599,4
160.600,012,+56.5997452,+23.6915486,38.430,0.00,+0.00,+0.000,1532.198,-0.080,-0.300,0.310,0.080,-0.750,2,66.498,635.671,4
160.700,012,+56.5997465,+23.6915315,38.270,0.00,+0.00,+0.000,1533.264,-0.040,-0.300,0.303,0.040,-0.390,2,66.598,636.737,4
160.800,012,+56.5997474,+23.6915143,38.070,0.00,+0.00,+0.000,1534.324,-0.080,-0.290,0.301,0.080,-0.750,2,66.698,637.797,4
160.900,012,+56.5997480,+23.6914972,37.700,0.00,+0.00,+0.000,1535.376,-0.110,-0.250,0.273,0.110,-1.060,2,66.798,638.849,4
161.000,012,+56.5997485,+23.6914803,37.350,0.00,+0.00,+0.000,1536.419,-0.090,-0.170,0.192,0.090,-0.840,2,66.898,639.892,4
161.100,012,+56.5997486,+23.6914634,37.070,0.00,+0.00,+0.000,1537.452,-0.070,-0.170,0.184,0.070,-0.700,2,66.998,640.925,4
161.200,012,+56.5997487,+23.6914467,36.900,0.00,+0.00,+0.000,1538.480,-0.030,-0.100,0.104,0.030,-0.250,2,67.098,641.953,4
161.300,012,+56.5997487,+23.6914300,36.900,0.00,+0.00,+0.000,1539.505,+0.000,-0.030,0.030,0.000,-0.020,2,67.198,642.978,4
161.400,012,+56.5997487,+23.6914134,36.810,0.00,+0.00,+0.000,1540.528,-0.050,-0.030,0.058,0.050,-0.440,2,67.298,644.001,4
161.500,012,+56.5997487,+23.6913968,36.550,0.00,+0.00,+0.000,1541.547,-0.080,+0.000,0.080,0.080,-0.740,2,67.398,645.020,4
161.600,012,+56.5997487,+23.6913804,36.150,0.00,+0.00,+0.000,1542.557,-0.140,+0.000,0.140,0.140,-1.340,2,67.498,646.030,4
161.700,012,+56.5997487,+23.6913641,35.640,0.00,+0.00,+0.000,1543.554,-0.140,+0.000,0.140,0.140,-1.390,2,67.598,647.027,4
161.800,012,+56.5997487,+23.6913482,35.180,0.00,+0.00,+0.000,1544.538,-0.120,+0.000,0.120,0.120,-1.170,2,67.698,648.011,4
161.900,012,+56.5997487,+23.6913323,34.820,0.00,+0.00,+0.000,1545.510,-0.090,+0.000,0.090,0.090,-0.900,2,67.798,648.983,4
162.000,012,+56.5997487,+23.6913167,34.550,0.00,+0.00,+0.000,1546.473,-0.080,+0.000,0.080,0.080,-0.800,2,67.898,649.946,4
162.100,012,+56.5997487,+23.6913011,34.130,0.00,+0.00,+0.000,1547.427,-0.140,+0.000,0.140,0.140,-1.400,2,67.998,650.900,4
162.200,012,+56.5997487,+23.6912859,33.490,0.00,+0.00,+0.000,1548.367,-0.200,+0.000,0.200,0.200,-2.000,2,68.098,651.839,4
162.300,012,+56.5997487,+23.6912709,32.730,0.00,+0.00,+0.000,1549.286,-0.200,+0.000,0.200,0.200,-2.010,2,68.198,652.759,4
162.400,012,+56.5997487,+23.6912563,32.070,0.00,+0.00,+0.000,1550.186,-0.170,+0.000,0.170,0.170,-1.640,2,68.298,653.659,4
162.500,012,+56.5997487,+23.6912419,31.540,0.00,+0.00,+0.000,1551.070,-0.140,+0.000,0.140,0.140,-1.380,2,68.398,654.543,4
162.600,012,+56.5997487,+23.6912278,31.080,0.00,+0.00,+0.000,1551.939,-0.120,+0.000,0.120,0.120,-1.200,2,68.498,655.412,4
162.700,012,+56.5997487,+23.6912139,30.610,0.00,+0.00,+0.000,1552.796,-0.120,+0.000,0.120,0.120,-1.220,2,68.598,656.269,4
162.800,012,+56.5997487,+23.6912002,30.180,0.00,+0.00,+0.000,1553.641,-0.110,+0.000,0.110,0.110,-1.060,2,68.698,657.113,4
162.900,012,+56.5997487,+23.6911866,29.930,0.00,+0.00,+0.000,1554.475,-0.050,+0.000,0.050,0.050,-0.460,2,68.798,657.948,4
163.000,012,+56.5997487,+23.6911731,29.890,0.00,+0.00,+0.000,1555.306,+0.010,+0.000,0.010,0.000,+0.140,2,68.898,658.779,4
163.100,012,+56.5997487,+23.6911595,30.070,0.00,+0.00,+0.000,1556.139,+0.080,+0.000,0.080,0.000,+0.740,2,68.998,659.612,4
163.200,012,+56.5997487,+23.6911458,30.460,0.00,+0.00,+0.000,1556.980,+0.140,+0.000,0.140,0.000,+1.340,2,69.098,660.453,4
163.300,012,+56.5997487,+23.6911319,30.970,0.00,+0.00,+0.000,1557.833,+0.120,+0.000,0.120,0.000,+1.220,2,69.198,661.306,4
163.400,012,+56.5997487,+23.6911178,31.280,0.00,+0.00,+0.000,1558.697,+0.060,+0.000,0.060,0.000,+0.620,2,69.298,662.170,4
163.500,012,+56.5997487,+23.6911036,31.370,0.00,+0.00,+0.000,1559.568,+0.000,+0.000,0.000,0.000,+0.020,2,69.398,663.041,4
163.600,012,+56.5997487,+23.6910894,31.240,0.00,+0.00,+0.000,1560.437,-0.060,+0.000,0.060,0.060,-0.580,2,69.498,663.910,4
163.700,012,+56.5997487,+23.6910754,30.950,0.00,+0.00,+0.000,1561.301,-0.080,+0.000,0.080,0.080,-0.820,2,69.598,664.774,4
163.800,012,+56.5997487,+23.6910615,30.610,0.00,+0.00,+0.000,1562.156,-0.090,+0.000,0.090,0.090,-0.890,2,69.698,665.629,4
163.900,012,+56.5997487,+23.6910477,30.420,0.00,+0.00,+0.000,1563.004,-0.030,+0.000,0.030,0.030,-0.290,2,69.798,666.476,4
164.000,012,+56.5997487,+23.6910339,30.450,0.00,+0.00,+0.000,1563.849,+0.030,+0.000,0.030,0.000,+0.310,2,69.898,667.322,4
164.100,012,+56.5997487,+23.6910201,30.690,0.00,+0.00,+0.000,1564.698,+0.090,-0.040,0.098,0.000,+0.910,2,69.998,668.171,4
164.200,012,+56.5997487,+23.6910061,31.150,0.00,+0.00,+0.000,1565.557,+0.150,-0.230,0.275,0.000,+1.510,2,70.098,669.030,4
164.300,012,+56.5997487,+23.6909918,31.830,0.00,+0.00,+0.000,1566.432,+0.220,-0.440,0.492,0.000,+2.110,2,70.198,669.905,4
164.400,012,+56.5997486,+23.6909772,32.540,0.00,+0.00,+0.000,1567.326,+0.180,-0.670,0.694,0.000,+1.750,2,70.298,670.799,4
164.500,012,+56.5997477,+23.6909625,33.050,0.00,+0.00,+0.000,1568.237,+0.120,-1.010,1.017,0.000,+1.150,2,70.398,671.710,4
164.600,012,+56.5997456,+23.6909480,33.330,0.00,+0.00,+0.000,1569.159,+0.060,-1.070,1.072,0.000,+0.550,2,70.498,672.632,4
164.700,012,+56.5997422,+23.6909342,33.400,0.00,+0.00,+0.000,1570.086,+0.000,-1.200,1.200,0.000,-0.050,2,70.598,673.558,4
164.800,012,+56.5997375,+23.6909217,33.380,0.00,+0.00,+0.000,1571.013,+0.010,-1.190,1.190,0.000,+0.070,2,70.698,674.486,4
164.900,012,+56.5997321,+23.6909103,33.530,0.00,+0.00,+0.000,1571.942,+0.070,-1.080,1.082,0.000,+0.670,2,70.798,675.415,4
165.000,012,+56.5997262,+23.6908994,33.850,0.00,+0.00,+0.000,1572.878,+0.080,-1.030,1.033,0.000,+0.790,2,70.898,676.351,4
165.100,012,+56.5997198,+23.6908893,34.130,0.00,+0.00,+0.000,1573.822,+0.070,-0.930,0.933,0.000,+0.670,2,70.998,677.295,4
165.200,012,+56.5997128,+23.6908804,34.240,0.00,+0.00,+0.000,1574.772,+0.010,-0.940,0.940,0.000,+0.070,2,71.098,678.245,4
165.300,012,+56.5997054,+23.6908726,34.140,0.00,+0.00,+0.000,1575.722,-0.050,-1.090,1.091,0.050,-0.530,2,71.198,679.195,4
165.400,012,+56.5996977,+23.6908665,33.820,0.00,+0.00,+0.000,1576.666,-0.110,-1.030,1.036,0.110,-1.130,2,71.298,680.138,4
165.500,012,+56.5996896,+23.6908624,33.290,0.00,+0.00,+0.000,1577.598,-0.180,-0.900,0.918,0.180,-1.730,2,71.398,681.071,4
165.600,012,+56.5996815,+23.6908605,32.800,0.00,+0.00,+0.000,1578.516,-0.110,-0.730,0.738,0.110,-1.130,2,71.498,681.988,4
165.700,012,+56.5996733,+23.6908602,32.520,0.00,+0.00,+0.000,1579.423,-0.050,-0.530,0.532,0.050,-0.530,2,71.598,682.896,4
165.800,012,+56.5996652,+23.6908602,32.430,0.00,+0.00,+0.000,1580.325,-0.020,-0.420,0.420,0.020,-0.210,2,71.698,683.798,4
165.900,012,+56.5996572,+23.6908602,32.370,0.00,+0.00,+0.000,1581.225,-0.010,-0.270,0.270,0.010,-0.100,2,71.798,684.698,4
166.000,012,+56.5996491,+23.6908602,32.390,0.00,+0.00,+0.000,1582.124,+0.030,-0.200,0.202,0.000,+0.270,2,71.898,685.597,4
166.100,012,+56.5996410,+23.6908602,32.610,0.00,+0.00,+0.000,1583.027,+0.090,-0.320,0.332,0.000,+0.870,2,71.998,686.500,4
166.200,012,+56.5996328,+23.6908608,32.950,0.00,+0.00,+0.000,1583.938,+0.080,-0.400,0.408,0.000,+0.750,2,72.098,687.411,4
166.300,012,+56.5996246,+23.6908623,33.090,0.00,+0.00,+0.000,1584.855,+0.010,-0.470,0.470,0.000,+0.150,2,72.198,688.328,4
166.400,012,+56.5996165,+23.6908647,33.010,0.00,+0.00,+0.000,1585.773,-0.050,-0.620,0.622,0.050,-0.450,2,72.298,689.246,4
166.500,012,+56.5996085,+23.6908683,32.720,0.00,+0.00,+0.000,1586.686,-0.110,-0.640,0.649,0.110,-1.050,2,72.398,690.159,4
166.600,012,+56.5996008,+23.6908727,32.210,0.00,+0.00,+0.000,1587.588,-0.170,-0.560,0.585,0.170,-1.650,2,72.498,691.061,4
166.700,012,+56.5995934,+23.6908779,31.750,0.00,+0.00,+0.000,1588.476,-0.110,-0.640,0.649,0.110,-1.050,2,72.598,691.949,4
166.800,012,+56.5995862,+23.6908840,31.500,0.00,+0.00,+0.000,1589.354,-0.050,-0.650,0.652,0.050,-0.450,2,72.698,692.827,4
166.900,012,+56.5995793,+23.6908908,31.460,0.00,+0.00,+0.000,1590.229,+0.010,-0.670,0.670,0.000,+0.150,2,72.798,693.702,4
167.000,012,+56.5995727,+23.6908985,31.640,0.00,+0.00,+0.000,1591.105,+0.080,-0.630,0.635,0.000,+0.750,2,72.898,694.578,4
167.100,012,+56.5995664,+23.6909073,32.040,0.00,+0.00,+0.000,1591.990,+0.140,-0.750,0.763,0.000,+1.350,2,72.998,695.463,4
167.200,012,+56.5995605,+23.6909172,32.660,0.00,+0.00,+0.000,1592.888,+0.200,-0.800,0.825,0.000,+1.950,2,73.098,696.361,4
167.300,012,+56.5995549,+23.6909282,33.470,0.00,+0.00,+0.000,1593.807,+0.240,-0.760,0.797,0.000,+2.310,2,73.198,697.280,4
167.400,012,+56.5995498,+23.6909404,34.170,0.00,+0.00,+0.000,1594.746,+0.170,-0.740,0.759,0.000,+1.710,2,73.298,698.219,4
167.500,012,+56.5995452,+23.6909537,34.660,0.00,+0.00,+0.000,1595.702,+0.110,-0.660,0.669,0.000,+1.110,2,73.398,699.175,4
167.600,012,+56.5995413,+23.6909677,34.930,0.00,+0.00,+0.000,1596.669,+0.050,-0.460,0.463,0.000,+0.510,2,73.498,700.142,4
167.700,012,+56.5995376,+23.6909821,35.120,0.00,+0.00,+0.000,1597.642,+0.060,-0.360,0.365,0.000,+0.630,2,73.598,701.115,4
167.800,012,+56.5995340,+23.6909967,35.470,0.00,+0.00,+0.000,1598.622,+0.130,-0.150,0.198,0.000,+1.230,2,73.698,702.095,4
167.900,012,+56.5995303,+23.6910114,35.960,0.00,+0.00,+0.000,1599.614,+0.140,-0.050,0.149,0.000,+1.350,2,73.798,703.087,4
168.000,012,+56.5995266,+23.6910263,36.520,0.00,+0.00,+0.000,1600.621,+0.150,+0.000,0.150,0.000,+1.470,2,73.898,704.094,4
168.100,012,+56.5995228,+23.6910415,37.020,0.00,+0.00,+0.000,1601.642,+0.140,+0.000,0.140,0.000,+1.350,2,73.998,705.115,4
168.200,012,+56.5995189,+23.6910569,37.460,0.00,+0.00,+0.000,1602.677,+0.130,+0.000,0.130,0.000,+1.230,2,74.098,706.150,4
168.300,012,+56.5995151,+23.6910724,37.850,0.00,+0.00,+0.000,1603.723,+0.090,+0.000,0.090,0.000,+0.870,2,74.198,707.196,4
168.400,012,+56.5995112,+23.6910880,38.030,0.00,+0.00,+0.000,1604.776,+0.030,+0.000,0.030,0.000,+0.270,2,74.298,708.249,4
168.500,012,+56.5995072,+23.6911037,38.050,0.00,+0.00,+0.000,1605.833,-0.010,+0.000,0.010,0.010,-0.090,2,74.398,709.306,4
168.600,012,+56.5995033,+23.6911194,38.060,0.00,+0.00,+0.000,1606.890,+0.000,+0.000,0.000,0.000,+0.030,2,74.498,710.363,4
168.700,012,+56.5994994,+23.6911351,38.070,0.00,+0.00,+0.000,1607.948,+0.010,+0.000,0.010,0.000,+0.150,2,74.598,711.421,4
168.800,012,+56.5994955,+23.6911508,38.000,0.00,+0.00,+0.000,1609.004,-0.050,+0.000,0.050,0.050,-0.450,2,74.698,712.477,4
168.900,012,+56.5994916,+23.6911663,37.710,0.00,+0.00,+0.000,1610.056,-0.110,+0.000,0.110,0.110,-1.050,2,74.798,713.529,4
169.000,012,+56.5994877,+23.6911818,37.200,0.00,+0.00,+0.000,1611.096,-0.170,+0.000,0.170,0.170,-1.650,2,74.898,714.569,4
169.100,012,+56.5994839,+23.6911969,36.470,0.00,+0.00,+0.000,1612.119,-0.230,+0.000,0.230,0.230,-2.250,2,74.998,715.592,4
169.200,012,+56.5994802,+23.6912117,35.530,0.00,+0.00,+0.000,1613.119,-0.290,+0.000,0.290,0.290,-2.850,2,75.098,716.592,4
169.300,012,+56.5994766,+23.6912261,34.430,0.00,+0.00,+0.000,1614.091,-0.300,+0.000,0.300,0.300,-2.970,2,75.198,717.564,4
169.400,012,+56.5994732,+23.6912400,33.490,0.00,+0.00,+0.000,1615.034,-0.240,+0.000,0.240,0.240,-2.370,2,75.298,718.507,4
169.500,012,+56.5994698,+23.6912536,32.760,0.00,+0.00,+0.000,1615.954,-0.180,+0.000,0.180,0.180,-1.770,2,75.398,719.427,4
169.600,012,+56.5994664,+23.6912670,32.250,0.00,+0.00,+0.000,1616.857,-0.120,+0.000,0.120,0.120,-1.170,2,75.498,720.330,4
169.700,012,+56.5994631,+23.6912802,31.960,0.00,+0.00,+0.000,1617.749,-0.060,+0.000,0.060,0.060,-0.570,2,75.598,721.222,4
169.800,012,+56.5994598,+23.6912933,31.880,0.00,+0.00,+0.000,1618.636,+0.000,+0.000,0.000,0.000,+0.030,2,75.698,722.109,4
169.900,012,+56.5994565,+23.6913065,32.020,0.00,+0.00,+0.000,1619.523,+0.060,+0.000,0.060,0.000,+0.630,2,75.798,722.996,4
170.000,012,+56.5994532,+23.6913198,32.380,0.00,+0.00,+0.000,1620.418,+0.130,+0.000,0.130,0.000,+1.230,2,75.898,723.891,4
170.100,012,+56.5994499,+23.6913332,32.780,0.00,+0.00,+0.000,1621.323,+0.110,+0.000,0.110,0.000,+1.110,2,75.998,724.796,4
170.200,012,+56.5994465,+23.6913468,33.050,0.00,+0.00,+0.000,1622.237,+0.050,+0.000,0.050,0.000,+0.510,2,76.098,725.710,4
170.300,012,+56.5994431,+23.6913604,33.100,0.00,+0.00,+0.000,1623.156,-0.010,+0.000,0.010,0.010,-0.090,2,76.198,726.629,4
170.400,012,+56.5994397,+23.6913740,32.940,0.00,+0.00,+0.000,1624.073,-0.070,+0.000,0.070,0.070,-0.690,2,76.298,727.546,4
170.500,012,+56.5994363,+23.6913875,32.570,0.00,+0.00,+0.000,1624.983,-0.110,+0.000,0.110,0.110,-1.050,2,76.398,728.456,4
170.600,012,+56.5994330,+23.6914008,32.200,0.00,+0.00,+0.000,1625.883,-0.100,+0.000,0.100,0.100,-0.930,2,76.498,729.355,4
170.700,012,+56.5994297,+23.6914140,31.890,0.00,+0.00,+0.000,1626.773,-0.070,+0.000,0.070,0.070,-0.700,2,76.598,730.246,4
170.800,012,+56.5994264,+23.6914271,31.630,0.00,+0.00,+0.000,1627.655,-0.070,+0.000,0.070,0.070,-0.650,2,76.698,731.128,4
170.900,012,+56.5994231,+23.6914401,31.420,0.00,+0.00,+0.000,1628.531,-0.050,+0.000,0.050,0.050,-0.500,2,76.798,732.003,4
171.000,012,+56.5994199,+23.6914530,31.380,0.00,+0.00,+0.000,1629.403,+0.010,+0.000,0.010,0.000,+0.100,2,76.898,732.876,4
171.100,012,+56.5994167,+23.6914660,31.540,0.00,+0.00,+0.000,1630.277,+0.070,+0.000,0.070,0.000,+0.700,2,76.998,733.750,4
171.200,012,+56.5994134,+23.6914791,31.930,0.00,+0.00,+0.000,1631.158,+0.130,+0.000,0.130,0.000,+1.300,2,77.098,734.631,4
171.300,012,+56.5994101,+23.6914924,32.530,0.00,+0.00,+0.000,1632.053,+0.190,+0.040,0.194,0.000,+1.900,2,77.198,735.526,4
171.400,012,+56.5994067,+23.6915059,33.340,0.00,+0.00,+0.000,1632.968,+0.260,+0.130,0.291,0.000,+2.500,2,77.298,736.441,4
171.500,012,+56.5994032,+23.6915199,34.370,0.00,+0.00,+0.000,1633.909,+0.320,+0.340,0.467,0.000,+3.100,2,77.398,737.382,4
